address,number,municipality,latitude,longitude,id,postal_code,province
Avenue du Hoyoux ,7,Huy,50.51385635,5.238554686119478,3888.0,4500.0,Liège
Parc de la Boverie ,1,Liège,50.6279479,5.5757588,3889.0,4020.0,Liège
Rue de Spa ,1,Liège,50.478071799999995,5.71296084771865,3890.0,4020.0,Liège
Boulevard des Archers ,54,Nivelles,50.6003708,4.3240124,3891.0,1400.0,Brabant Wallon
Rue Quennelet ,5,Marquain,50.604807550000004,3.328247152551013,3892.0,7522.0,Hainaut
Rue Haute ,21,Melen,50.6490034,5.7407568,3893.0,4633.0,Liège
Rue de la Religion ,10,Nivelles,50.5953576,4.3265319,3894.0,1400.0,Brabant Wallon
Chemin de la Bruyere du Coq ,51,Sart-Dames-Avelines,50.569392199999996,4.499441099990326,3897.0,1495.0,Brabant Wallon
Rue de Maredsous ,0,Saint-Gérard,50.3459132,4.7457636,3898.0,5640.0,Namur
Rue de la Croix Blanche ,22,Thisnes,50.6698642,5.0520584,3899.0,4280.0,Liège
Petit Chemin Vert ,99,Bruxelles,50.899653650000005,4.393860438295518,3900.0,1120.0,Bruxelles-Brussel
Rue du Perron  ,39,Ouffet,50.437692,5.467528,3901.0,4590.0,Liège
Rue des Marchets  ,31,Stave,50.2828297,4.6590827,3902.0,5640.0,Namur
Rue de Berneau  ,30,Visé,50.737121599999995,5.707823337650608,3903.0,4600.0,Liège
Rue Ernest Solvay ,230,Liège,50.6178772,5.941824,3904.0,4000.0,Liège
Mechelsesteenweg,780,Vilvoorde,50.9513929,4.4502139,3905.0,1800.0,Vlaams-Brabant
Rotemerlaan ,34,Neeroeteren,51.0830599,5.7032813,3907.0,3680.0,Limburg
Boulevard du Tivoli,2,La,50.47570425,4.198312926447148,3908.0,7100.0,Hainaut
Boulevard dessus la Ville ,193,Vresse-sur-Semois,49.813483399999996,4.901582375008655,3910.0,5550.0,Namur
Vaartstraat ,16,Aalst,50.9407166,4.0419467,3912.0,9300.0,Oost-Vlaanderen
Rue d Houdremont ,0,Bièvre,49.940968,5.0157313,3913.0,5555.0,Namur
Boulevard de l Eurozone ,9,Moeskroen,50.7273642,3.2174308,3915.0,7700.0,Hainaut
Rue du Viaduc ,69,Enghien,50.697321099999996,4.041801394861476,3916.0,7850.0,Hainaut
Szamotulystraat ,14,Tielt,50.99716585,3.3599991654062675,3919.0,8700.0,West-Vlaanderen
Place Baudouin ,1,Waimes,50.41414695,6.109608946151168,3920.0,4950.0,Liège
Rue de Lognoul ,1,Ferrières,50.4014968,5.6100488,3921.0,4190.0,Liège
Place Emile Jamar ,1,Stavelot,50.45477845,5.9514665321813,3922.0,4970.0,Liège
Avenue du Centenaire ,240,Ougrée,50.5850566,5.548726,3923.0,4102.0,Liège
Rue de Mons ,87,Braine-le-Comte,50.6050641,4.1321803,3924.0,7090.0,Hainaut
Rue Tir de Ronet ,1,Flawinne,50.4507288,4.832044357100845,3925.0,5020.0,Namur
Route de Bérinzenne,0,Spa,50.4511997,5.8806508,3926.0,4900.0,Liège
Rue du Parc ,1,Baudour,50.4823543,3.8327092,3927.0,7331.0,Hainaut
Route d Oneux ,79,Verviers,50.55115405,5.855016336812131,3928.0,4800.0,Liège
Chaussée de Ghislenghien ,124,Silly,50.6263314,3.9671844,3929.0,7830.0,Hainaut
Rue de la Brasserie ,19,Mettet,50.32265765,4.656728339318951,3932.0,5640.0,Namur
Messitert ,249,Aubel,50.6897632,5.8434806,3933.0,4880.0,Liège
Rue de l Asie,1,Marcinelle,50.3793599,4.436971,3934.0,6001.0,Hainaut
Rue Neuve ,3,Quaregnon,50.4458955,3.8455599,3936.0,7390.0,Hainaut
Chemin du Pignolet ,10,Braine-le-Comte,50.6069324,4.1251083,3939.0,7090.0,Hainaut
Rue des Trois Rois,1,Visé,50.7367306,5.7115899,3940.0,4600.0,Liège
Rue des Hippocampes ,1,Bruxelles,50.85344155,4.309286787828766,3941.0,1080.0,Bruxelles-Brussel
Route de Gimnée,0,Vodelée,50.166674,4.73372,3942.0,5680.0,Namur
Chaussée de Wavre ,362,Grez-Doiceau,50.73642595,4.654545833361007,3945.0,1390.0,Brabant Wallon
Place de l Albertine ,2,Bruxelles,50.8445489,4.3552355,3946.0,1000.0,Bruxelles-Brussel
Place de la Gare ,35,Namur,50.6033506,4.9912592,3947.0,5000.0,Namur
Rue de Namur,2,Liège,50.587784799999994,5.858665102558577,3948.0,4000.0,Liège
Rue des Alliés ,2,Libramont-Chevigny,49.917943,5.383583699621024,3949.0,6800.0,Luxembourg
Chaussée de Rixensart ,9,Lasne,50.703331250000005,4.502116160013687,3953.0,1380.0,Brabant Wallon
Rue Albert Croy,3,Rixensart,50.7155098,4.518490927194259,3954.0,1330.0,Brabant Wallon
Rue Albert Croy,3,Rixensart,50.7155098,4.518490927194259,3955.0,1330.0,Brabant Wallon
Scheldestraat ,14,Otegem,50.7941105,3.4398434,3956.0,8553.0,West-Vlaanderen
Gauwelstraat ,29,Heestert,50.7810787,3.4082144,3957.0,8551.0,West-Vlaanderen
Stationsstraat ,2,Moen,50.7703229,3.39756567034142,3958.0,8552.0,West-Vlaanderen
Bekaertstraat ,4,Zwevegem,50.81717935,3.3329924951980567,3960.0,8550.0,West-Vlaanderen
Rozenhoek,0,Schilde,51.227606,4.5913589,3962.0,2970.0,Antwerpen
Gilles de Pélichylei ,29,Schilde,51.26069785,4.55802659610222,3963.0,2970.0,Antwerpen
Moerstraat,0,Schilde,51.2719217,4.5619818,3964.0,2970.0,Antwerpen
Cirkellaan,0,Schilde,51.2710632,4.6104586,3965.0,2970.0,Antwerpen
Rue Fourneau ,77,Marchin,50.481264100000004,5.250133749999997,3968.0,4570.0,Liège
Rue du Bon Air ,219,Herstal,50.6740088,5.6222003,3969.0,4040.0,Liège
Rue Armand Bury ,0,Gozée,50.3384694,4.3492728,3970.0,6534.0,Hainaut
Rue de Virelles ,18,Chimay,50.04936875,4.320061686072375,3973.0,6460.0,Hainaut
Rue de Namur,92,Gosselies,50.470007,4.4356914,3974.0,6041.0,Hainaut
Noord-Edestraat ,156,Bredene,51.223845350000005,2.9695848389006336,3975.0,8450.0,West-Vlaanderen
Centrumplein,1,Bredene,51.24047275,2.965108004189751,3976.0,8450.0,West-Vlaanderen
Rue Etienne Dourlet ,90,Charleroi,50.4204503,4.454902634302327,3977.0,6000.0,Hainaut
Rue de l Abbaye ,26,Hélécine,50.748641250000006,4.979133755345485,3978.0,1357.0,Brabant Wallon
Rue du Bois ,0,Etalle,49.671185,5.5998042,3979.0,6740.0,Luxembourg
Sportlaan ,8,Maaseik,51.15714065,5.373081317694748,3980.0,3680.0,Limburg
Rue de l Ermitage ,16,Flémalle,50.59904215,5.4624870904603835,3981.0,4400.0,Liège
Klinkaardstraat,198,Kapellen,51.3514759,4.4144280380233,3982.0,2950.0,Antwerpen
Boulevard Philippet ,83,Liège,50.65176945,5.557592916525259,3983.0,4000.0,Liège
Rue Emile Lejeune,1,Geer,50.67014255,5.171969709649791,3984.0,4250.0,Liège
Route de Goe,0,Limbourg,50.6089694,5.9531963,3985.0,4830.0,Liège
Rue Saint-Maximin ,0,Rulles,49.7169709,5.5598537,3986.0,6724.0,Luxembourg
Korte Herentalse straat,0,Antwerpen,51.2143939,4.4162101,3987.0,2018.0,Antwerpen
Avenue des Anciens Combattants ,650,Bruxelles,50.87098,4.4054939,3989.0,1140.0,Bruxelles-Brussel
Avenue Reine Astrid ,92,La hulpe,50.7290601,4.4664038,3990.0,1310.0,Brabant Wallon
Route de Falize ,151,Malmédy,50.4199124,6.014729304981872,3991.0,4960.0,Liège
Rue Grondal  ,14,Thimister,50.63995435,5.881476132454815,3992.0,4890.0,Liège
Rue Grondal ,14,Thimister,50.63995435,5.881476132454815,3993.0,4890.0,Liège
Rue des Ecoliers,7,Bruxelles,50.8162935,4.4218392,3994.0,1160.0,Bruxelles-Brussel
Kattenberg ,19,Bruxelles,50.789538449999995,4.41674913309347,3995.0,1170.0,Bruxelles-Brussel
Rue des Dix huit Bonniers ,0,Grâce-Hollogne,50.6446865,5.4907455,3996.0,4460.0,Liège
Avenue de la Gare ,207,Grâce-Hollogne,50.653375600000004,5.447742649912238,3997.0,4460.0,Liège
Rue Forsvache ,0,Grâce-Hollogne,50.6320049,5.4741262,3998.0,4460.0,Liège
Rue Forsvache ,38,Grâce-Hollogne,50.630992,5.473595299745992,4000.0,4460.0,Liège
Rue du Corbeau,0,Grâce-Hollogne,50.6308479,5.5014976,4001.0,4460.0,Liège
Rue Alfred Defuisseaux,4,Grâce-Hollogne,50.6344979,5.5045991,4002.0,4460.0,Liège
Rue de la Carrière,5,Dour,50.3869965,3.7551869,4005.0,7370.0,Hainaut
Rue du Chêne Brûlé ,84,Dour,50.3960191,3.7878139,4007.0,7370.0,Hainaut
Chaussée de Gand ,615,Bruxelles,50.8607557,4.3070809,4008.0,1080.0,Bruxelles-Brussel
Chaussée de Gand,615,Bruxelles,50.8607557,4.3070809,4009.0,1080.0,Bruxelles-Brussel
Avenue du Roi Albert ,33,Bruxelles,50.89439645,4.372890712908072,4010.0,1082.0,Bruxelles-Brussel
Pl du Roi Baudouin ,1,Bruxelles,50.8631855,4.2964610007964605,4011.0,1082.0,Bruxelles-Brussel
Rue Thomas Vinçotte ,36,Bruxelles,50.85299045,4.382318354945436,4015.0,1030.0,Bruxelles-Brussel
Avenue Britsiers ,11,Bruxelles,50.8699833,4.3868469,4018.0,1030.0,Bruxelles-Brussel
Rue de Zaventem ,60,Bruxelles,50.86480105,4.422752153603024,4019.0,1140.0,Bruxelles-Brussel
Galgenheiken,1,Kalmthout,51.36795395,4.497666958072363,4020.0,2920.0,Antwerpen
Chemin de Ville du bois,0,Petit-Thier,50.3040551,5.9601603,4021.0,6692.0,Luxembourg
Industrielaan ,24,Olen,51.14893775,4.876609786543867,,2250.0,Antwerpen
Metrologielaan,2,Brussel,50.89355875,4.429477254769675,4025.0,1130.0,Bruxelles-Brussel
Rue Georges Theys ,15,Luttre,50.5089966,4.3903552,4029.0,6238.0,Hainaut
Rue de Villers ,208,Couillet,50.3852408,4.4769407,4030.0,6010.0,Hainaut
Chemin des Tilleuls ,196,Attert,49.7690202,5.7879223,4031.0,6717.0,Luxembourg
Rue Canal,41,Wanze,50.55612225,5.1869508247649065,4032.0,4520.0,Liège
Rue de la Hestre,37,Chapelle-lez-Herlaimont,50.4679822,4.2689311,4033.0,7160.0,Hainaut
Rue de la Ferme,0,Sprimont,50.4904203,5.6028922,4034.0,4140.0,Liège
Rue de la Brasserie ,19,Mettet,50.32265765,4.656728339318951,4035.0,5640.0,Namur
Chemin des Ecoliers,5,Olne,50.5906418,5.753363009202455,4036.0,4877.0,Liège
Rue de Villers ,330,Couillet,50.38334025,4.479344942230729,4037.0,6010.0,Hainaut
Avenue des Arts ,52,Bruxelles,50.8416584,4.3670141,4038.0,1000.0,Bruxelles-Brussel
Rue du Lombard ,77,Bruxelles,50.8447102,4.3518544,4039.0,1000.0,Bruxelles-Brussel
Rue Lelièvre ,10,Namur,50.4651116,4.8611805,4040.0,5000.0,Namur
Rue du College,8,Namur,50.593130200000004,4.908569328392483,4044.0,5000.0,Namur
Route d Ohain,9,Lasne,50.6873498,4.4812668,4045.0,1380.0,Brabant Wallon
Rue de Colinet,11,Lasne,50.66058195,4.4657617714696505,4046.0,1380.0,Brabant Wallon
Route de Genval ,20,Lasne,50.703744099999994,4.469570837189673,4047.0,1380.0,Brabant Wallon
Rue Mandenne ,0,Momignies,50.0269214,4.1595071,4050.0,6590.0,Hainaut
Rue de la Basse Sambre ,10,Arsimont,50.42930905,4.632880262183814,4052.0,5060.0,Namur
Rue des Moulins ,50,Mouscron,50.7408711,3.2113803,4053.0,7700.0,Hainaut
Rue  Defoin ,215,Dinant,50.24151345,4.920195806422159,4054.0,5500.0,Namur
Rue de Neufchateau ,63,Neufchâteau,49.9074851,5.3666723,4055.0,6640.0,Luxembourg
Rue de la Brasserie ,92,Ligne,50.62450545,3.703247724686614,4056.0,7812.0,Hainaut
Rue Hennepin ,12,Ath,50.6304334,3.7794526,4057.0,7800.0,Hainaut
Avenue du Centenaire,14,Embourg,50.5918801,5.610353527103573,4058.0,4053.0,Liège
Voie de l Air Pur ,227,Beaufays,50.56302315,5.636001833466235,4059.0,4052.0,Liège
Rue des Coquelicots  ,2,Embourg,50.6002109,5.6209168,4060.0,4053.0,Liège
Avenue des Thermes,78,Chaudfontaine,50.58622225,5.640912899639623,4061.0,4050.0,Liège
Rue de la Vesdre ,14,Vaux-sous-Chèvremont,50.59826835,5.634090596394158,4062.0,4051.0,Liège
Rue de la Loignerie ,19,Chaudfontaine,50.5793567,5.637811610028091,4063.0,4050.0,Liège
Avenue des Thermes,147,Chaudfontaine,50.589515399999996,5.652538009198098,4064.0,4050.0,Liège
Au Chession ,8,Embourg,50.5836357,5.611373,4065.0,4053.0,Liège
Rue de la Saté ,33,Hodeige,50.6981193,5.3545257,4066.0,4351.0,Liège
Place du Roi Albert,0,Remicourt,50.6945163,5.3040062,4067.0,4350.0,Liège
Rue Nouvelle Percée,5,Remicourt,50.678503,5.3201697,4068.0,4350.0,Liège
Rue Haute ,25,Remicourt,50.6806082,5.3312268,4069.0,4350.0,Liège
Rue Joseph Desir ,2,Momalle,50.6755093,5.371646989423651,4070.0,4350.0,Liège
Rue Jules Melotte,15,Remicourt,50.678864899999994,5.322233719626908,4071.0,4350.0,Liège
Rue Pissoule ,0,Momalle,50.6856642,5.3635587,4073.0,4350.0,Liège
Rue René Magritte ,70,Lessines,50.7144441,3.83636764678511,4074.0,7860.0,Hainaut
Rue de la Déportation,37,Lessines,50.7088401,3.8359591,4075.0,7860.0,Hainaut
Grand Place ,12,Lessines,50.7121035,3.8295224,4076.0,7860.0,Hainaut
Boulevard Schevenels ,24,Lessines,50.71346455,3.825136099999999,4077.0,7860.0,Hainaut
Rue des Quatre Fils Aymon,21,Lessines,50.7125112,3.834256,4078.0,7860.0,Hainaut
Rue des Quatre Fils Aymon,56,Lessines,50.7125112,3.834256,4079.0,7860.0,Hainaut
Rue des Quatre Fils Aymon ,17,Lessines,50.7125112,3.834256,4080.0,7860.0,Hainaut
Rue Magritte ,70,Lessines,50.7144441,3.83636764678511,4081.0,7860.0,Hainaut
Da Vincilaan ,11,Zaventem,50.8898639,4.457925962445173,4082.0,1930.0,Vlaams-Brabant
Avenue de l Indépendance,93,Liège,50.65898825,5.648772577539063,4083.0,4020.0,Liège
Rue du Couvent ,0,Blicquy,50.591349,3.6868854,4084.0,7903.0,Hainaut
Rue Vandervelde ,81,Quevaucamps,50.5245589,3.6918801,4085.0,7972.0,Hainaut
Klosterstrasse ,38,Sankt,50.27433485,6.125978165639048,4087.0,4780.0,Liège
Heide,15,Wemmel,50.897910949999996,4.3196226139192335,4088.0,1780.0,Vlaams-Brabant
Rue des Aubépines ,50,Libramont-Chevigny,49.9131012,5.372120514267303,4089.0,6800.0,Luxembourg
Schoolstraat ,46,Beersel,50.76677105,4.31417446622358,4091.0,1650.0,Vlaams-Brabant
Dworpsestraat ,149,Lot,50.75935435,4.280519486849684,4093.0,1651.0,Vlaams-Brabant
Rilroheidestraat,0,Dworp,50.7221669,4.3072332,4094.0,1653.0,Vlaams-Brabant
Zoniënwoudlaan ,0,Alsemberg,50.7404061,4.3382881,4095.0,1652.0,Vlaams-Brabant
Sollenbeemd ,0,Huizingen,50.7501912,4.2726726,4096.0,1654.0,Vlaams-Brabant
Kerkstraat ,13,Dworp,50.73046305,4.297203398643244,4097.0,1653.0,Vlaams-Brabant
Rue de la Cour ,2,Thuillies,50.2942375,4.3288428,4099.0,6536.0,Hainaut
Chaussée de Wavre,2,Gembloux,50.572064749999996,4.691279076943607,4100.0,5030.0,Namur
Chaussée de La Hulpe ,166,Bruxelles,50.7962537,4.4044091,4102.0,1170.0,Bruxelles-Brussel
Place de Bracquegnies,1,Strépy-Bracquegnies,50.47422,4.121116069583194,4103.0,7110.0,Hainaut
Place de Bracquegnies ,1,Strépy-Bracquegnies,50.47422,4.121116069583194,4104.0,7110.0,Hainaut
Avenue Adolphe Buyl ,87,Bruxelles,50.8154571,4.382976081712888,4105.0,1050.0,Bruxelles-Brussel
Avenue Adolphe Buyl ,87,Bruxelles,50.8154571,4.382976081712888,4107.0,1050.0,Bruxelles-Brussel
Boulevard du Souverain ,68,Bruxelles,50.8041688,4.425376776161074,4108.0,1170.0,Bruxelles-Brussel
Da Vinci laan ,7,Zaventem,50.888866050000004,4.458468866082796,4109.0,1930.0,Vlaams-Brabant
A. Vaucampslaan ,42,Huizingen,50.7529607,4.263200509056827,4110.0,1654.0,Vlaams-Brabant
Prins Boudewijnlaan,26,Kontich,51.1419574,4.438322313086468,4111.0,2550.0,Antwerpen
Square Hoedemaekers ,10,Bruxelles,50.87261465,4.402961628699743,4112.0,1140.0,Bruxelles-Brussel
Chaussée de Bruxelles ,21,Dampremy,50.413224850000006,4.4367837299596795,4113.0,6020.0,Hainaut
Rue de l Eglise,86,Quenast,50.670995,4.1571212,4115.0,1430.0,Brabant Wallon
Chaussée de Hannut ,3,Jodoigne,50.7198509,4.875650187044535,4116.0,1370.0,Brabant Wallon
Chaussée de Tirlemont ,85,Jodoigne,50.7289409,4.87611081298009,4117.0,1370.0,Brabant Wallon
Rue Saint Nicolas ,17,La hulpe,50.731222700000004,4.491853454703921,4118.0,1310.0,Brabant Wallon
Chemin du Malgras ,4,Nivelles,50.6012416,4.338571784676963,4119.0,1400.0,Brabant Wallon
Allée de la Cense du Colombier,2,Nivelles,50.6018358,4.3403566,4120.0,1400.0,Brabant Wallon
Rue Ferdinand Delcroix,33,Nivelles,50.6034363,4.3314835,4121.0,1400.0,Brabant Wallon
Rue du Paradis,79,Nivelles,50.60958315,4.324015130331407,4122.0,1400.0,Brabant Wallon
Rue des Tilleuls,60,Hévillers,50.629188549999995,4.616272445737138,4123.0,1435.0,Brabant Wallon
Quai aux Huitres,31,Wavre,50.7150514,4.612100657508613,4124.0,1300.0,Brabant Wallon
Avenue Bohy,51,Wavre,50.71480965,4.620477139944671,4125.0,1300.0,Brabant Wallon
Chaussée de Mons,0,Tubize,50.6669161,4.1805913,4126.0,1480.0,Brabant Wallon
Parc de Wisterzée ),0,Court-Saint-Etienne,50.6498877,4.5621248,4127.0,1490.0,Brabant Wallon
Avenue Paul Henricot,1,Court-Saint-Etienne,50.651429949999994,4.561947761988526,4128.0,1490.0,Brabant Wallon
Rue Vandervelde ,240,Gozée,50.3408553,4.3541563,4129.0,6534.0,Hainaut
Rue du Beynert ,0,Arlon,49.7040681,5.7684884,4130.0,6700.0,Luxembourg
Malmedyer Strasse,9,Eupen,50.6214831,6.0343602407472545,4131.0,4700.0,Liège
Groenplaats ,32,Antwerpen,51.2192758,4.4022091,4137.0,2000.0,Antwerpen
Tervurenlaan ,0,Brussel,50.834517,4.4219824,4140.0,1150.0,Bruxelles-Brussel
Britselei ,0,Antwerpen,51.2091893,4.4031535,4141.0,2000.0,Antwerpen
Marianusstrasse ,42,Sankt,50.2969889,6.0837892,4142.0,4780.0,Liège
Rue du Grand Large ,2,Mons,48.688254,-3.973225,4143.0,7000.0,Hainaut
Rue de l Auflette,83,Cuesmes,50.4418561,3.9151218,4144.0,7033.0,Hainaut
Rue du Printemps ,16,Libramont-Chevigny,49.9154914,5.392589335044004,4146.0,6800.0,Luxembourg
Rue de Rochefort ,233,Beauraing,50.126455,5.0056284,4147.0,5570.0,Namur
Avenue des Muguets,16,Charleroi,50.3728085,4.4576436,4148.0,6000.0,Hainaut
Rue du Grand Central ,0,Charleroi,50.4080862,4.4366372,4149.0,6000.0,Hainaut
Chemin de Reumont,139,Malonne,50.4321278,4.8160597,4150.0,5020.0,Namur
Rue Verwee ,12,Bruxelles,50.86708005,4.374841253161069,4151.0,1030.0,Bruxelles-Brussel
Rue Royale Ste Marie,168,Bruxelles,50.86500455,4.373218910634758,4152.0,1030.0,Bruxelles-Brussel
Rue Masui ,190,Bruxelles,50.8696217,4.3633677,4153.0,1030.0,Bruxelles-Brussel
Rue St Joseph,8,Mouscron,50.7411123,3.2153225,4154.0,7700.0,Hainaut
Rue Champ de Tignée,7,Barchon,50.6647523,5.6923217,4155.0,4671.0,Liège
Rue St Brice,44,Tournai,50.6076332,3.3972667665247958,4156.0,7500.0,Hainaut
Rue de Radelange,43,Martelange,49.83235555,5.72934452350035,4157.0,6630.0,Luxembourg
Rue du Tige ,144,Juprelle,50.708552350000005,5.531042824551021,4161.0,4450.0,Liège
Rue de la Gendarmerie,1,Momignies,50.0267103,4.1669926,4162.0,6590.0,Hainaut
Rue Bonneels ,13,Bruxelles,50.849180399999995,4.378335831142506,4163.0,1210.0,Bruxelles-Brussel
Rue du Roeulx ,25,Maurage,50.46052055,4.098609715417753,4164.0,7110.0,Hainaut
Rue Adolphe Braas,13,Faimes,50.65734945,5.252055097364149,4165.0,4317.0,Liège
Rue Cortil Jonet ,0,Faimes,50.6302907,5.2413973,,4317.0,Liège
Grand Place ,22,Mons,50.39669095,3.7787422927762986,4167.0,7000.0,Hainaut
Rue Buisseret,2,Mons,50.449066099999996,3.943768332915764,4168.0,7000.0,Hainaut
Rue des Canonniers ,3,Mons,50.4475081,3.9483077,4170.0,7000.0,Hainaut
Heide ,66,Kelmis,50.71115575,5.998344346579245,4171.0,4720.0,Liège
Rue Chaussée,56,Awans,50.6840458,5.461532048464319,4172.0,4340.0,Liège
Rue de Jemeppe ,5,Grâce-Hollogne,50.627091,5.486796506153312,4173.0,4460.0,Liège
Vlamingstraat ,2,Wevelgem,50.81597095,3.209895050293603,4174.0,8560.0,West-Vlaanderen
Steenokkerzeelstraat ,60,Zaventem,50.885268,4.4775523,4175.0,1930.0,Vlaams-Brabant
Leuvensesteenweg ,1,Sint-Stevens-Woluwe,50.8703862,4.4623405,4176.0,1932.0,Vlaams-Brabant
Eversestraat ,0,Sint-Stevens-Woluwe,50.8693283,4.4333533,4177.0,1932.0,Vlaams-Brabant
Mechelsesteenweg,0,Nossegem,50.8838046,4.5081161,4179.0,1930.0,Vlaams-Brabant
Tramlaan,0,Sterrebeek,50.8629639,4.5072099,4180.0,1933.0,Vlaams-Brabant
Zeenstraat,0,Sterrebeek,50.8629196,4.4982464,4181.0,1933.0,Vlaams-Brabant
Quinkenstraat,0,Zaventem,50.8871113,4.47824,4182.0,1930.0,Vlaams-Brabant
Quinkenstraat,0,Zaventem,50.8871113,4.47824,4183.0,1930.0,Vlaams-Brabant
Zeenstraat ,0,Sterrebeek,50.8629196,4.4982464,4184.0,1933.0,Vlaams-Brabant
Rue de la Comète ,47,Robelmont,49.595517900000004,5.508115989824944,4186.0,6769.0,Luxembourg
Parvis Saint-Pierre,13,Lessines,50.7120369,3.8308429,4187.0,7860.0,Hainaut
Rue de la Station ,118,Waterloo,50.71739865,4.390253852482166,4188.0,1410.0,Brabant Wallon
Rue de la Station,118,Waterloo,50.71739865,4.390253852482166,4189.0,1410.0,Brabant Wallon
Avenue des Mésanges,1,Waterloo,50.72299635,4.405348323014163,4190.0,1410.0,Brabant Wallon
Rue Geo Libbrecht ,12,Mont-Saint-Aubert,50.6548046,3.4023601,4191.0,7542.0,Hainaut
Rue de la Limite,48,Bruxelles,50.85405085,4.371139619910414,4193.0,1150.0,Bruxelles-Brussel
Nekkerspoel - Borcht ,19,Mechelen,51.02521725,4.5041481386867,4194.0,2800.0,Antwerpen
Vliegveld ,117,Melsbroek,50.9080526,4.4627991,4196.0,1820.0,Vlaams-Brabant
Place Didier ,45,Arlon,49.6847144,5.813325,4200.0,6700.0,Luxembourg
Square Léopold ,12,Namur,50.4687221,4.8671144,4201.0,5000.0,Namur
Boulevard du Nord,8,Namur,50.4697168,4.861654374170675,4202.0,5000.0,Namur
Chaussée de Louvain,14,Namur,50.47052895,4.866544548285147,4203.0,5000.0,Namur
Avenue Bovesse ,0,Jambes,50.4605821,4.8768155,4204.0,5100.0,Namur
Avenue Bovesse,29,Jambes,50.4580795,4.873434625231177,4205.0,5100.0,Namur
Place St-Jacques ,13,Liège,50.6375752,5.57026548409091,4206.0,4000.0,Liège
Rue de l Aubepine ,6,Beauraing,50.1097142,4.9643481,4207.0,5570.0,Namur
Rue Solovaz ,15,Saint-Georges-sur-Meuse,50.600887549999996,5.3626446150273175,4209.0,4470.0,Liège
Rue Bois La Dame ,2,Thimister-Clermont,50.6397458,5.8906244,4210.0,4890.0,Liège
Route de Marche ,50,Bastogne,50.00183815,5.710391795960803,4211.0,6600.0,Luxembourg
Chaussée de Tirlemont ,102,Gembloux,50.5702102,4.6946746,4212.0,5030.0,Namur
Rue des Déportés,42,Bruxelles,50.8379645,4.4379651,4213.0,1200.0,Bruxelles-Brussel
Chaussée de Stockel ,28,Bruxelles,50.8401595,4.438554467692075,4214.0,1200.0,Bruxelles-Brussel
Rue Pasteur,9,Bruxelles,50.836629200000004,4.328670677829644,4215.0,1070.0,Bruxelles-Brussel
Rue Chome-Wyns ,5,Bruxelles,50.83800215,4.324023288556773,4216.0,1070.0,Bruxelles-Brussel
Gemeenteplein,1,Oostrozebeke,50.921532,3.3337592,4219.0,8780.0,West-Vlaanderen
Collegelaan,1,Genk,50.9763189,5.518657,4220.0,3600.0,Limburg
Avenue Georges Lemaître ,30,Gosselies,50.472179350000005,4.471003320882884,4221.0,6041.0,Hainaut
De Plaetse,0,Arendonk,51.3195845,5.0881773,4222.0,2370.0,Antwerpen
Rode Kruisplein,10,Hechtel,51.1252263,5.3623478,4224.0,3940.0,Limburg
Halmstraat ,3,Genk,50.99921395,5.510425021823813,4225.0,3600.0,Limburg
Dwarslaan ,7,Antwerpen,51.221766599999995,4.34816500284318,4226.0,2050.0,Antwerpen
Rue de l Eglise ,26,Welkenraedt,50.66038775,5.969158614835646,4227.0,4840.0,Liège
Avenue W.A. Mozart,20,Drogenbos,50.8119911,4.303369807392274,4228.0,1620.0,Vlaams-Brabant
Bergensesteenweg ,281,Bruxelles,50.840532550000006,4.325813455172433,4229.0,1070.0,Bruxelles-Brussel
Rue d Ourthe ,12,Gouvy,50.188906450000005,5.958267390838242,4230.0,6670.0,Luxembourg
Pannenstraat ,282,Knokke-Heist,51.33779295,3.251829634272316,4231.0,8301.0,West-Vlaanderen
Schaarbeekstraat,27,Melsele,51.2007035,4.31482009006488,4238.0,9120.0,Oost-Vlaanderen
Geeraard De Cremerstraat ,113,Rupelmonde,51.132415699999996,4.29300731127031,4239.0,9150.0,Oost-Vlaanderen
Havinkbeekstraat,28,Verrebroek,51.251649,4.1969674,4240.0,9130.0,Oost-Vlaanderen
Weverijstraat,7,Ieper,50.8560657,2.885191,4241.0,8900.0,West-Vlaanderen
Oudstrijderslaan ,0,Ieper,50.8465365,2.8786728,4242.0,8900.0,West-Vlaanderen
Fochlaan ,1,Ieper,50.8488978,2.8765362,4243.0,8900.0,West-Vlaanderen
Meersstraat  ,5,Waregem,50.884357300000005,3.4295459622575897,4244.0,8790.0,West-Vlaanderen
Zuiderlaan ,30,Waregem,50.8818017,3.4328856,4245.0,8790.0,West-Vlaanderen
