id,address,number,postal_code,municipality,province
10121.0,Nieuwlandlaan,141.0,3200.0,Aarschot,Vlaams-Brabant
10122.0,Rue Sainte Marguerite,124.0,4000.0,Liège,Liège
10123.0,Place de la Monnaie,1.0,1000.0,Bruxelles,Bruxelles-Brussel
10124.0,Ruiterijschool,9.0,2930.0,Brasschaat,Antwerpen
10125.0,Maaltemeers,5.0,9052.0,Zwijnaarde,Oost-Vlaanderen
10126.0,Toevluchtweg,7.0,8620.0,Nieuwpoort,West-Vlaanderen
10127.0,Kasteelstraat,2.0,3740.0,Bilzen,Limburg
10128.0,Avenue de la Gare,12.0,6600.0,Bastogne,Luxembourg
10129.0,Avenue de la Gare,12.0,6600.0,Bastogne,Luxembourg
10130.0,Chaussée d Houffalize,3.0,6600.0,Bastogne,Luxembourg
10131.0,Rue des Carillonneurs,5.0,1348.0,Louvain-la-Neuve,Brabant Wallon
10132.0,Rue du Progrès,22.0,5300.0,Andenne,Namur
10133.0,Quai des Vennes,,4020.0,Liège,Liège
10134.0,Rue d Egmont,5.0,1000.0,Bruxelles,Bruxelles-Brussel
10135.0,Place de la Concorde,15.0,7100.0,La,Hainaut
10136.0,Lichtaartseweg,131.0,2250.0,Olen,Antwerpen
10137.0,Westpoort,62.0,2070.0,Zwijndrecht,Antwerpen
10138.0,Heiveldekens ,,2550.0,Kontich,Antwerpen
10139.0,Langestraat,38.0,8000.0,Brugge,West-Vlaanderen
10140.0,Place Albert 1er,1.0,7181.0,Arquennes,Hainaut
10141.0,Grand Route ,134.0,1435.0,Corbais,Brabant Wallon
10142.0,Place des Verriers,11.0,4100.0,Seraing,Liège
10143.0,Chaussée de Wavre,45.0,1360.0,Perwez,Brabant Wallon
10144.0,Rue Pirmez,1.0,6060.0,Gilly,Hainaut
10145.0,Platz des Parlaments,1.0,4700.0,Eupen,Liège
10146.0,Rue Neuve,32.0,6790.0,Aubange,Luxembourg
10147.0,Rue du Commerce,4.0,6470.0,Rance,Hainaut
10148.0,Rue du Commerce,4.0,6470.0,Rance,Hainaut
10149.0,kwalestraat ,154.0,9320.0,aalst,Oost-Vlaanderen
10150.0,Van de Wervestraat,66.0,2060.0,Antwerpen,Antwerpen
10151.0,Parklaan,2.0,9100.0,Sint-Niklaas,Oost-Vlaanderen
10152.0,Crypte Plein ,,3600.0,Genk,Limburg
10153.0,Rue Jules Bordet - Zone C ,,7180.0,Seneffe,Hainaut
10154.0,Rue de l Industrie,4.0,1400.0,Nivelles,Brabant Wallon
10155.0,Zone du Grand Pré,14.0,7750.0,Amougies,Hainaut
10156.0,Rue de la Sablière,4.0,7750.0,Amougies,Hainaut
10157.0,Heihoekstraat,204.0,9100.0,Nieuwkerken,Oost-Vlaanderen
10158.0,Rue des Trois Fontaines,12.0,1370.0,Jodoigne,Brabant Wallon
10159.0,Vaartdijkstraat,3.0,8200.0,Brugge,West-Vlaanderen
10160.0,Rue du Pont,9.0,1380.0,Lasne,Brabant Wallon
10161.0,Rue du Fief,4.0,6470.0,Sivry-Rance,Hainaut
10162.0,Rue Des Claires Fontaines,114.0,6180.0,Courcelles,Hainaut
10163.0,Rue Anatole France,1.0,7100.0,La,Hainaut
10164.0,Rue du Bois Bourdon,93.0,7080.0,Frameries,Hainaut
10165.0,Avenue Gustave Maigret,39.0,7030.0,Saint-Symphorien,Hainaut
10166.0,Chaussée de Roeulx,120.0,7000.0,Mons,Hainaut
10167.0,Chaussée de Roeulx ,63.0,7000.0,Mons,Hainaut
10168.0,Avenue Robert Verzele,8.0,7700.0,Mouscron,Hainaut
10169.0,Avenue Robert Verzele,8.0,7700.0,Mouscron,Hainaut
10170.0,Rue Leclercqz,16.0,7760.0,Celles,Hainaut
10171.0,Rue Leclercqz,16.0,7760.0,Celles,Hainaut
10172.0,Rue des Frères Gabreau,20.0,7880.0,Flobecq,Hainaut
10173.0,Rue George Jouret,1.0,7880.0,Flobecq,Hainaut
10174.0,Place Paul Henri Jouret 15,20.0,7880.0,Flobecq,Hainaut
10175.0,Chemin des Croix ,99.0,7860.0,Lessines,Hainaut
10176.0,Maastrichtersteenweg,212.0,3770.0,Riemst,Limburg
10177.0,Nijverheidslaan,6.0,8890.0,Moorslede,West-Vlaanderen
10178.0,Chaussée de Montgomèry,63.0,7611.0,La,Hainaut
10179.0,Grand Route,,7530.0,Gaurain-Ramecroix,Hainaut
10180.0,Grand Route,,7530.0,Gaurain-Ramecroix,Hainaut
10181.0,Rue de l Essor,4.0,5060.0,Sambreville,Namur
10182.0,Rue de la Vacherie,236.0,5060.0,Sambreville,Namur
10183.0,Avenue Zénobe Gramme,36.0,1300.0,Wavre,Brabant Wallon
10184.0,Rue du Couvent,50.0,6890.0,Transinne,Luxembourg
10185.0,Rue de Coquelet,134.0,5000.0,Bouge,Namur
10186.0,Avenue Felix Lacourt,198.0,1390.0,Grez-Doiceau,Brabant Wallon
10187.0,Avenue des Villas ,15.0,1340.0,Ottignies,Brabant Wallon
10188.0,Avenue Bontemps,2.0,1340.0,Ottignies,Brabant Wallon
10189.0,Chemin d’Oultre-Heure,20.0,6120.0,Ham-sur-Heure,Hainaut
10190.0,Kruinstraat,7.0,9160.0,Lokeren,Oost-Vlaanderen
10191.0,Rue du Château,47.0,5564.0,Wanlin,Namur
10192.0,Rue Britannique,17.0,7090.0,Braine-le-Comte,Hainaut
10193.0,Grand Place,4.0,7090.0,Braine-le-Comte,Hainaut
10194.0,Rue d Henripont,145.0,7090.0,Braine-le-Comte,Hainaut
10195.0,Place Aviateur Jean-Croquet,,7090.0,Braine-le-Comte,Hainaut
10196.0,Rue du Planois,83.0,7090.0,Braine-le-Comte,Hainaut
10198.0,Rue de Turenne,4.0,7090.0,Braine-le-Comte,Hainaut
10199.0,Rue des Dominicains,,7090.0,Braine-le-Comte,Hainaut
10200.0,Rue Douffet,82.0,4020.0,Liège,Liège
10202.0,Rue Andernack,2.0,4670.0,Trembleur,Liège
10203.0,Rue de la Digue,162.0,4683.0,Vivegnis,Liège
10204.0,Groenenborgerlaan,110.0,2610.0,Wilrijk,Antwerpen
10205.0,Rue Joseph Dupont,73.0,4053.0,Chaudefontaine,Liège
10206.0,Avenue du Monument,25.0,6900.0,Marche-en-Famenne,Luxembourg
10207.0,Eugène Flageyplein ,18.0,1050.0,Brussel,Bruxelles-Brussel
10208.0,Haut de Trême (Z.I),1.0,4801.0,Stembert,Liège
10209.0,Chaussée de Liège,157.0,4460.0,Grâce-Hollogne,Liège
10210.0,Morkhovenseweg ,139.0,2200.0,Herentals,Antwerpen
10211.0,Ring,26.0,2200.0,Herentals,Antwerpen
10212.0,Rijmakerlaan,34.0,2910.0,Essen,Antwerpen
10213.0,Parc Industriel,1.0,4671.0,Barchon,Liège
10214.0,Rue de Maestricht,43.0,4651.0,Battice,Liège
10215.0,Kardinaal Mercierlaan,46.0,3001.0,Heverlee,Vlaams-Brabant
10216.0,Kardinaal Mercierlaan,46.0,3001.0,Heverlee,Vlaams-Brabant
10217.0,Kuurstraat,8.0,3600.0,Genk,Limburg
10218.0,Chemin de Corbisier,4.0,7060.0,Soignies,Hainaut
10219.0,Rue de l Industrie,,7320.0,Bernissart,Hainaut
10220.0,Rue Saint-Patrice,,7110.0,Houdeng-Goegnies,Hainaut
10221.0,Rue Neuve,,1000.0,Bruxelles,Bruxelles-Brussel
10222.0,Vaartstraat,90.0,9270.0,Kalken,Oost-Vlaanderen
10223.0,Cours Henri Spaak,1.0,1200.0,Bruxelles,Bruxelles-Brussel
10224.0,Rue A. Vanderkindere,27.0,1080.0,Bruxelles,Bruxelles-Brussel
10225.0,Rue de l intendant,126.0,1081.0,Bruxelles,Bruxelles-Brussel
10226.0,Liersesteenweg,15.0,2640.0,Morstel,Antwerpen
10227.0,Rue des écoles,3.0,4210.0,Burdinne,Liège
10228.0,Rue Lambert Daxhelet,2.0,4210.0,Burdinne,Liège
10229.0,Beukelstraat,21.0,8650.0,Houthulst,West-Vlaanderen
10230.0,Kloveniersgang 6/Sint Antoniuskaai,28.0,9000.0,Gent,Oost-Vlaanderen
10231.0,Edige Walschaertsstraat,7.0,2800.0,Mechelen,Antwerpen
10232.0,Chaussée de Tubize,297.0,1420.0,Braine-l Alleud,Brabant Wallon
10233.0,Chaussée de Tubize,297.0,1420.0,Braine-l Alleud,Brabant Wallon
10234.0,Chaussée de Tubize,297.0,1420.0,Braine-l Alleud,Brabant Wallon
10235.0,Avenue Robert Schuman ,181.0,1401.0,Baulers,Brabant Wallon
10236.0,Boulevard Baudoin 1er,25.0,1348.0,Louvain-la-Neuve,Brabant Wallon
10237.0,Avenue Adèle,1.0,1310.0,La hulpe,Brabant Wallon
10238.0,Rue Belliard,65.0,1040.0,Bruxelles,Bruxelles-Brussel
10239.0,Route Saint-Quoilin,50.0,6971.0,Tenneville,Luxembourg
10240.0,Wetenschapspark,33.0,3590.0,Diepenbeek,Limburg
10241.0,Hermeslaan,2.0,1831.0,Machelen,Vlaams-Brabant
10242.0,Boulevard Du Roi Albert,1.0,7500.0,Tournai,Hainaut
10243.0,Rue de La Halle,5.0,6560.0,Solre-Sur-Sambre,Hainaut
10244.0,Spinnerijstraat,100.0,8530.0,Harelbeke,West-Vlaanderen
10245.0,Baaigemstraat,154.0,9890.0,Gavere,Oost-Vlaanderen
10246.0,Av Toison d Or,72.0,1060.0,Brussel,Bruxelles-Brussel
10247.0,Slakweidestraat,35.0,3630.0,Maasmechelen,Limburg
10248.0,Rue Saint Quentin,14.0,5590.0,Ciney,Namur
10249.0,Rue Saint Quentin,14.0,5590.0,Ciney,Namur
10250.0,Rue Saint Quentin,14.0,5590.0,Ciney,Namur
10251.0,Rue Saint Quentin,14.0,5590.0,Ciney,Namur
10252.0,Avenue de Namur,63.0,5590.0,Ciney,Namur
10253.0,Rue des Deux Eglises ,16.0,4120.0,Neupré,Liège
10254.0,Chaussée de Marche,75.0,4121.0,Neuville,Liège
10255.0,Rue Richer,1.0,4122.0,Neuville,Liège
10256.0,Rue Richer,4.0,4122.0,Neuville,Liège
10257.0,Rue du Centre,48.0,4122.0,Plainevaux,Liège
10258.0,Rue de la Moselle,1.0,6700.0,Arlon,Luxembourg
10259.0,Place de la Mutualité,1.0,6870.0,Saint,Luxembourg
10260.0,Rue des Ecoles,16.0,6724.0,Houdemont,Luxembourg
10261.0,Place de Petit Roeulx ,3.0,7180.0,Seneffe,Hainaut
10262.0,Rue Ferrer,32.0,7180.0,Seneffe,Hainaut
10263.0,Rue Lintermans,21.0,7180.0,Seneffe,Hainaut
10264.0,Exelsiorlaan,55.0,1930.0,Zaventem,Vlaams-Brabant
10265.0,Luchthaven Brussel Nationaal ,,1930.0,Zaventem,Vlaams-Brabant
10266.0,Luchthaven Brussel Nationaal ,,1930.0,Zaventem,Vlaams-Brabant
10267.0,Industriezone/corremannekens,12.0,9200.0,Dendermonde,Oost-Vlaanderen
10268.0,Poortakkerstraat,129.0,9051.0,Sint-Denijs-Westrem,Oost-Vlaanderen
10269.0,Poortakkerstraat,127.0,9051.0,Sint-Denijs-Westrem,Oost-Vlaanderen
10270.0,Poortakkerstraat,131.0,9051.0,Sint-Denijs-Westrem,Oost-Vlaanderen
10271.0,Industrielaan,15.0,9900.0,Eeklo,Oost-Vlaanderen
10272.0,Industrielaan,15.0,9900.0,Eeklo,Oost-Vlaanderen
10273.0,Industrielaan,8.0,9660.0,Brakel,Oost-Vlaanderen
10274.0,Industrielaan,8.0,9660.0,Brakel,Oost-Vlaanderen
10275.0,Industrielaan Zuid III,26.0,9320.0,Erembodegem,Oost-Vlaanderen
10276.0,Industrielaan Zuid III,24.0,9320.0,Erembodegem,Oost-Vlaanderen
10278.0,Oostjachtpark,8.0,9100.0,Sint-Niklaas,Oost-Vlaanderen
10279.0,Oostjachtpark,8.0,9100.0,Sint-Niklaas,Oost-Vlaanderen
10280.0,Industrieweg,2.0,9032.0,Wondelgem,Oost-Vlaanderen
10281.0,Pleinlaan,2.0,1050.0,Brussel,Bruxelles-Brussel
10283.0,Burg. Van Crombrugghelaan,7.0,9850.0,Deinze,Oost-Vlaanderen
10284.0,Stationsstraat,68.0,8540.0,Derlijk,West-Vlaanderen
10285.0,Geallieerdenlaan,270.0,7700.0,Moeskroen,Hainaut
10286.0,Stationsstraat,233.0,8540.0,Derlijk,West-Vlaanderen
10287.0,Grote Markt,24.0,9100.0,Sint-Niklaas,Oost-Vlaanderen
10289.0,Grote Markt,61.0,9100.0,Sint-Niklaas,Oost-Vlaanderen
10291.0,Oudstrijderslaan,190.0,1140.0,Brussel,Bruxelles-Brussel
10292.0,Dreef Ter Panne ,14.0,8000.0,Brugge,West-Vlaanderen
10293.0,Ingelmunstersteenweg,,8760.0,Meulebeke,West-Vlaanderen
10295.0,Rue de la Croix de Fer,67.0,1000.0,Bruxelles,Bruxelles-Brussel
10297.0,Technologiepark,94.0,9052.0,Zwijnaarde,Oost-Vlaanderen
10298.0,Ommegang West ,9.0,8840.0,Westrozebeke,West-Vlaanderen
10299.0,Kleine Kloosterstraat ,8.0,1932.0,St.,Vlaams-Brabant
10300.0,Kleine Kloosterstraat ,6.0,1932.0,St.,Vlaams-Brabant
10303.0,Vilvoordsesteenweg,70.0,1120.0,Brussel,Bruxelles-Brussel
10304.0,Wellingstraat,102.0,9070.0,Destelbergen,Oost-Vlaanderen
10305.0,St. Annastraat,69.0,3560.0,Lummen,Limburg
10306.0,Hoogstraat,83.0,3560.0,Lummen,Limburg
10307.0,Grand Place,,7000.0,Mons,Hainaut
10308.0,Rue de l Etang,151.0,6042.0,Lodelinsart,Hainaut
10309.0,Rue A. Defulsseaux,37.0,6001.0,Marcinelle,Hainaut
10310.0,Rue de la Maitrise ,11.0,1400.0,Nivelles,Brabant Wallon
10311.0,Boulevard de la Dodaine,50.0,1400.0,Nivelles,Brabant Wallon
10312.0,Rue du Vélodrome,3.0,4621.0,Rétinne,Liège
10313.0,Bodemstraat,11.0,3830.0,Wellen,Limburg
10315.0,Koning Albert II Laan,32.0,1000.0,Brussel,Bruxelles-Brussel
10318.0,Merestraat,169.0,9300.0,aalst,Oost-Vlaanderen
10319.0,Achterbroeksteenweg,219.0,2920.0,Kalmthout,Antwerpen
10320.0,Kerkeneind,10.0,2920.0,Kalmthout,Antwerpen
10321.0,Vogelenzangstraat,10.0,2920.0,Kalmthout,Antwerpen
10322.0,Heidestatieplein,,2920.0,Kalmthout,Antwerpen
10323.0,Heuvel,16.0,2920.0,Kalmthout,Antwerpen
10324.0,Nieuwmoer-Dorp,10.0,2920.0,Kalmthout,Antwerpen
10325.0,Poortakkerstraat,7.0,9051.0,Gent,Oost-Vlaanderen
10326.0,Albert I Laaan,54.0,8630.0,Veurne,West-Vlaanderen
10327.0,Lindestraat,36.0,9700.0,Oudenaarde,Oost-Vlaanderen
10328.0,Booiebos,4.0,9031.0,Drongen,Oost-Vlaanderen
10329.0,Landwaartslaan,99.0,3600.0,Genk,Limburg
10330.0,Bosdreef,5.0,9080.0,Lochristi,Oost-Vlaanderen
10332.0,Abeelstraat,77.0,1800.0,Vilvoorde,Vlaams-Brabant
10333.0,Rue du Marathon ,3.0,1348.0,Louvain-la-Neuve,Brabant Wallon
10334.0,Rue Masui,43.0,1000.0,Brussel,Bruxelles-Brussel
10335.0,Industriepark ,33.0,3300.0,Tienen,Vlaams-Brabant
10336.0,Nieuwstraat,17.0,8700.0,Tielt,West-Vlaanderen
10337.0,Avenue du port ,,1000.0,Brussel,Bruxelles-Brussel
10338.0,Vincent Evrardlaan ,20.0,9050.0,Gentbrugge,Oost-Vlaanderen
10339.0,Rue des Sources,11.0,6220.0,Fleurus,Hainaut
10340.0,Rue Bollinckx,30.0,1070.0,Bruxelles,Bruxelles-Brussel
10341.0,Hollandstraat,13.0,1060.0,Brussel,Bruxelles-Brussel
10342.0,Laagstraat,40.0,9140.0,Temse,Oost-Vlaanderen
10343.0,Rue de la Duve,15.0,5060.0,Velaine,Namur
10344.0,Hoge Hul,10.0,8000.0,Brugge,West-Vlaanderen
10345.0,Helstraat,22.0,3590.0,Diepenbeek,Limburg
10346.0,Keistraat,22.0,3590.0,Diepenbeek,Limburg
10347.0,Servaasplein,14.0,3590.0,Diepenbeek,Limburg
10348.0,Onze-Lieve-Vrouwestraat,21.0,3590.0,Diepenbeek,Limburg
10349.0,Rooierheidestraat,100.0,3590.0,Diepenbeek,Limburg
10350.0,Stationsstraat,7.0,3590.0,Diepenbeek,Limburg
10352.0,Zwarte-Brugstraat,6.0,3500.0,Hasselt,Limburg
10353.0,Baron de Taxis,,3960.0,Bree,Limburg
10354.0,Rue de la machine à feu,10.0,7370.0,Dour,Hainaut
10358.0,Rue Royale,145.0,1000.0,Bruxelles,Bruxelles-Brussel
10363.0,Boulevard de l Europe ,100.0,1300.0,Wavre,Brabant Wallon
10364.0,Bischoffsheimlaan,33.0,1000.0,Brussel,Bruxelles-Brussel
10369.0,Rue Richard-Heintz,9.0,4020.0,Liège,Liège
10370.0,Place Saint Remacle,32.0,4970.0,Stavelot,Liège
10371.0,Kruidtlaan,50.0,1000.0,Brussel,Bruxelles-Brussel
10373.0,Voie des Hennuyers,1.0,1348.0,Louvain-la-Neuve,Brabant Wallon
10374.0,Rue du Monument,54.0,1340.0,Ottignies,Brabant Wallon
10375.0,Rue de Brigniot,205.0,5002.0,Saint-Servais,Namur
10376.0,Rue de Brigniot,205.0,5002.0,Saint-Servais,Namur
10377.0,Rue de Brigniot,205.0,5002.0,Saint-Servais,Namur
10378.0,Rue de Brigniot,205.0,5002.0,Saint-Servais,Namur
10379.0,Rue de Brigniot,205.0,5002.0,Saint-Servais,Namur
10380.0,Rue de Brigniot,205.0,5002.0,Saint-Servais,Namur
10381.0,Rue de Brigniot,205.0,5002.0,Saint-Servais,Namur
10382.0,Rue de Brigniot,205.0,5002.0,Saint-Servais,Namur
10383.0,Rue de Brigniot,205.0,5002.0,Saint-Servais,Namur
10384.0,Rue de Brigniot,205.0,5002.0,Saint-Servais,Namur
10385.0,Rue de Brigniot,205.0,5002.0,Saint-Servais,Namur
10386.0,Rue de Brigniot,205.0,5002.0,Saint-Servais,Namur
10387.0,Rue de Brigniot,205.0,5002.0,Saint-Servais,Namur
10388.0,Rue de Brigniot,205.0,5002.0,Saint-Servais,Namur
10389.0,Pastor-Paquaylaan,121.0,3550.0,Heusden-Zolder,Limburg
10390.0,Vrunstraat,30.0,3550.0,Heusden-Zolder,Limburg
10391.0,Padbroekweg,3.0,3550.0,Heusden-Zolder,Limburg
10392.0,Pastor van Mierlolaan,17.0,3550.0,Heusden-Zolder,Limburg
10393.0,Dekenstraat,2.0,3550.0,Heusden-Zolder,Limburg
10397.0,Avenue de l Astronomie,30.0,1210.0,Bruxelles,Bruxelles-Brussel
10398.0,Rue de la Grenouillette,25.0,1130.0,Bruxelles,Bruxelles-Brussel
10399.0,Rue Colonel Bourg,118.0,1140.0,Bruxelles,Bruxelles-Brussel
10400.0,Rue Saint-Brice,44.0,7500.0,Tournai,Hainaut
10401.0,TerDuinenlaan,,8670.0,Koksijde,West-Vlaanderen
10402.0,Pilkemseweg,113.0,8900.0,Ieper,West-Vlaanderen
